,date,position,track_id,track_name,artist,streams,artist_id,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,total_followers,genres,duration_mins
292038,2021-01-03,39,4SFknyjLcyTLJFPKD2m96o,How You Like That,BLACKPINK,60504,41MozSoPIsD1dJM0CLPjZF,71O60S5gIJSIAhdnrDIh3N,180946,2020-10-02,86,0.812,0.8,11,-4.282,1,0.077,0.0375,0.00011200000000000001,0.0638,0.35700000000000004,130.036,18224049,"['k-pop', 'k-pop girl group']",3.0157666666666665
292048,2021-01-03,49,0PoAZ7SLFpqpYR9LSCYAo8,CRY FOR ME,TWICE,54025,7n2Ycct7Beij7Dj7meI4X0,1Zk459EmzjRKMYbfxMY5CY,204167,2020-12-18,63,0.7020000000000001,0.6920000000000001,10,-5.405,1,0.0539,0.0542,0.0,0.0877,0.419,144.89600000000002,7649594,"['k-pop', 'k-pop girl group']",3.4027833333333333
292072,2021-01-03,73,3CYH422oy1cZNoo0GTG1TK,Psycho,Red Velvet,41616,1z4g3DjTBBZKhvAroFlhOM,3rVtm00UfbuzWOewdm4iYM,210560,2019-12-23,82,0.664,0.6659999999999999,8,-2.2030000000000003,1,0.0446,0.193,0.0,0.0854,0.405,139.987,4613545,"['k-pop', 'k-pop girl group']",3.509333333333333
292076,2021-01-03,77,1XnpzbOGptRwfJhZgLbmSr,Pretty Savage,BLACKPINK,40928,41MozSoPIsD1dJM0CLPjZF,71O60S5gIJSIAhdnrDIh3N,199120,2020-10-02,82,0.695,0.583,9,-6.575,0,0.0423,0.00657,8.75e-05,0.10400000000000001,0.382,152.001,18224049,"['k-pop', 'k-pop girl group']",3.3186666666666667
292093,2021-01-03,94,7iAgNZdotu40NwtoIWJHFe,Bet You Wanna (feat. Cardi B),BLACKPINK,34369,41MozSoPIsD1dJM0CLPjZF,71O60S5gIJSIAhdnrDIh3N,159173,2020-10-02,78,0.665,0.674,7,-5.188,1,0.161,0.00386,0.0,0.0734,0.7020000000000001,111.516,18224049,"['k-pop', 'k-pop girl group']",2.6528833333333335
292111,2021-01-03,112,4ecVWqbtW6phQGpZMAyqIU,Not Shy,ITZY,30409,2KC9Qb60EaY0kW4eH68vr3,0aqu2V5ohKHVfWqVFE7Ila,177728,2020-08-17,80,0.7759999999999999,0.9109999999999999,2,-3.08,0,0.131,0.155,2.59e-06,0.268,0.56,101.027,1492126,"['k-pop', 'k-pop girl group']",2.9621333333333335
292117,2021-01-03,118,2gvlPqqngL3BppFCwLXnVc,Future,Red Velvet,29384,1z4g3DjTBBZKhvAroFlhOM,06h9n6zGd1T17s1RkdXIc4,215880,2020-10-17,77,0.7170000000000001,0.868,7,-3.073,1,0.04,0.43799999999999994,0.0,0.14800000000000002,0.552,100.005,4613545,"['k-pop', 'k-pop girl group']",3.598
292126,2021-01-03,127,2HtcPHFdo7eu4Ilbvb0BVI,Feel Special,TWICE,28109,7n2Ycct7Beij7Dj7meI4X0,5MmndGNrJgTLd5W7HNmVST,206866,2019-09-23,79,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,7649594,"['k-pop', 'k-pop girl group']",3.447766666666667
292127,2021-01-03,128,0W5hTAWn8Tq0Qfhg1XP3YW,FANCY,TWICE,27998,7n2Ycct7Beij7Dj7meI4X0,2qoWlACJtoG0L5owi7Tj0I,213880,2019-04-22,79,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.5646666666666667
292168,2021-01-03,169,2bAAj29XGc4h1G4oEGYCmg,MORE & MORE,TWICE,25232,7n2Ycct7Beij7Dj7meI4X0,1bUx6TFAyzCdZY9ugEXxRh,199653,2020-06-01,65,0.7390000000000001,0.841,5,-4.162,1,0.06,0.0312,0.0,0.17300000000000001,0.562,106.99,7649594,"['k-pop', 'k-pop girl group']",3.32755
292192,2021-01-03,193,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,23423,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
292194,2021-01-03,195,6tCssnvTUREcperDOUTqvA,WANNABE,ITZY,22931,2KC9Qb60EaY0kW4eH68vr3,2gertXS08whDTzBWfmewPO,191242,2020-03-09,80,0.809,0.9109999999999999,6,-4.41,0,0.0617,0.00795,0.00017900000000000001,0.18100000000000002,0.64,122.035,1492126,"['k-pop', 'k-pop girl group']",3.1873666666666667
292199,2021-01-03,200,7iKDsPfLT0d5mu2htfMKBZ,Love To Hate Me,BLACKPINK,22645,41MozSoPIsD1dJM0CLPjZF,71O60S5gIJSIAhdnrDIh3N,169800,2020-10-02,77,0.68,0.6559999999999999,8,-4.539,1,0.138,0.0368,0.0,0.10099999999999999,0.5820000000000001,162.17700000000002,18224049,"['k-pop', 'k-pop girl group']",2.83
292209,2021-01-04,10,4Ws314Ylb27BVsvlZOy30C,Lovesick Girls,BLACKPINK,117910,41MozSoPIsD1dJM0CLPjZF,71O60S5gIJSIAhdnrDIh3N,192760,2020-10-02,84,0.6579999999999999,0.733,6,-4.756,1,0.0586,0.006679999999999999,0.0,0.11800000000000001,0.46399999999999997,127.977,18224049,"['k-pop', 'k-pop girl group']",3.212666666666667
292210,2021-01-04,11,3apeXzypBMnUfYcZYNX6DH,I CAN'T STOP ME,TWICE,117501,7n2Ycct7Beij7Dj7meI4X0,77irgFZWRDU0jkUCYvLiua,205493,2020-10-26,74,0.657,0.88,10,-3.6719999999999997,0,0.102,0.121,0.0,0.46299999999999997,0.769,150.084,7649594,"['k-pop', 'k-pop girl group']",3.4248833333333333
292215,2021-01-04,16,4JUPEh2DVSXFGExu4Uxevz,Ice Cream (with Selena Gomez),BLACKPINK,104139,41MozSoPIsD1dJM0CLPjZF,71O60S5gIJSIAhdnrDIh3N,175813,2020-10-02,80,0.785,0.7190000000000001,4,-3.886,1,0.354,0.0374,0.00010800000000000001,0.0519,0.887,159.953,18224049,"['k-pop', 'k-pop girl group']",2.9302166666666665
292236,2021-01-04,37,4SFknyjLcyTLJFPKD2m96o,How You Like That,BLACKPINK,71704,41MozSoPIsD1dJM0CLPjZF,71O60S5gIJSIAhdnrDIh3N,180946,2020-10-02,86,0.812,0.8,11,-4.282,1,0.077,0.0375,0.00011200000000000001,0.0638,0.35700000000000004,130.036,18224049,"['k-pop', 'k-pop girl group']",3.0157666666666665
292249,2021-01-04,50,0PoAZ7SLFpqpYR9LSCYAo8,CRY FOR ME,TWICE,63282,7n2Ycct7Beij7Dj7meI4X0,1Zk459EmzjRKMYbfxMY5CY,204167,2020-12-18,63,0.7020000000000001,0.6920000000000001,10,-5.405,1,0.0539,0.0542,0.0,0.0877,0.419,144.89600000000002,7649594,"['k-pop', 'k-pop girl group']",3.4027833333333333
292271,2021-01-04,72,3CYH422oy1cZNoo0GTG1TK,Psycho,Red Velvet,49709,1z4g3DjTBBZKhvAroFlhOM,3rVtm00UfbuzWOewdm4iYM,210560,2019-12-23,82,0.664,0.6659999999999999,8,-2.2030000000000003,1,0.0446,0.193,0.0,0.0854,0.405,139.987,4613545,"['k-pop', 'k-pop girl group']",3.509333333333333
292272,2021-01-04,73,1XnpzbOGptRwfJhZgLbmSr,Pretty Savage,BLACKPINK,48808,41MozSoPIsD1dJM0CLPjZF,71O60S5gIJSIAhdnrDIh3N,199120,2020-10-02,82,0.695,0.583,9,-6.575,0,0.0423,0.00657,8.75e-05,0.10400000000000001,0.382,152.001,18224049,"['k-pop', 'k-pop girl group']",3.3186666666666667
292289,2021-01-04,90,7iAgNZdotu40NwtoIWJHFe,Bet You Wanna (feat. Cardi B),BLACKPINK,41490,41MozSoPIsD1dJM0CLPjZF,71O60S5gIJSIAhdnrDIh3N,159173,2020-10-02,78,0.665,0.674,7,-5.188,1,0.161,0.00386,0.0,0.0734,0.7020000000000001,111.516,18224049,"['k-pop', 'k-pop girl group']",2.6528833333333335
292304,2021-01-04,105,4ecVWqbtW6phQGpZMAyqIU,Not Shy,ITZY,36372,2KC9Qb60EaY0kW4eH68vr3,0aqu2V5ohKHVfWqVFE7Ila,177728,2020-08-17,80,0.7759999999999999,0.9109999999999999,2,-3.08,0,0.131,0.155,2.59e-06,0.268,0.56,101.027,1492126,"['k-pop', 'k-pop girl group']",2.9621333333333335
292306,2021-01-04,107,2gvlPqqngL3BppFCwLXnVc,Future,Red Velvet,36198,1z4g3DjTBBZKhvAroFlhOM,06h9n6zGd1T17s1RkdXIc4,215880,2020-10-17,77,0.7170000000000001,0.868,7,-3.073,1,0.04,0.43799999999999994,0.0,0.14800000000000002,0.552,100.005,4613545,"['k-pop', 'k-pop girl group']",3.598
292319,2021-01-04,120,2HtcPHFdo7eu4Ilbvb0BVI,Feel Special,TWICE,34710,7n2Ycct7Beij7Dj7meI4X0,5MmndGNrJgTLd5W7HNmVST,206866,2019-09-23,79,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,7649594,"['k-pop', 'k-pop girl group']",3.447766666666667
292321,2021-01-04,122,0W5hTAWn8Tq0Qfhg1XP3YW,FANCY,TWICE,34076,7n2Ycct7Beij7Dj7meI4X0,2qoWlACJtoG0L5owi7Tj0I,213880,2019-04-22,79,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.5646666666666667
292350,2021-01-04,151,2bAAj29XGc4h1G4oEGYCmg,MORE & MORE,TWICE,31039,7n2Ycct7Beij7Dj7meI4X0,1bUx6TFAyzCdZY9ugEXxRh,199653,2020-06-01,65,0.7390000000000001,0.841,5,-4.162,1,0.06,0.0312,0.0,0.17300000000000001,0.562,106.99,7649594,"['k-pop', 'k-pop girl group']",3.32755
292384,2021-01-04,185,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,27790,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
292387,2021-01-04,188,6tCssnvTUREcperDOUTqvA,WANNABE,ITZY,27614,2KC9Qb60EaY0kW4eH68vr3,2gertXS08whDTzBWfmewPO,191242,2020-03-09,80,0.809,0.9109999999999999,6,-4.41,0,0.0617,0.00795,0.00017900000000000001,0.18100000000000002,0.64,122.035,1492126,"['k-pop', 'k-pop girl group']",3.1873666666666667
